"KINDPATENT","Patent office","KINDREGION","Reference region","REGIONS","Regions","TECHNO","Total patents and by technologies","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPC20","Nagano","MEDICAL","Medical technology","2006","2006","NBR","Number","0","Units",,,5.1667,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPC20","Nagano","MEDICAL","Medical technology","2007","2007","NBR","Number","0","Units",,,7.6833,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPC20","Nagano","MEDICAL","Medical technology","2008","2008","NBR","Number","0","Units",,,11.7667,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPC20","Nagano","MEDICAL","Medical technology","2009","2009","NBR","Number","0","Units",,,24.5,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPC20","Nagano","MEDICAL","Medical technology","2010","2010","NBR","Number","0","Units",,,21.7,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPC20","Nagano","MEDICAL","Medical technology","2011","2011","NBR","Number","0","Units",,,18.7857,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPC20","Nagano","MEDICAL","Medical technology","2012","2012","NBR","Number","0","Units",,,15.6667,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPC20","Nagano","PHARMA","Pharmaceuticals","1998","1998","NBR","Number","0","Units",,,1.5,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPC20","Nagano","PHARMA","Pharmaceuticals","1999","1999","NBR","Number","0","Units",,,9.081,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPC20","Nagano","PHARMA","Pharmaceuticals","2000","2000","NBR","Number","0","Units",,,10.5,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPC20","Nagano","PHARMA","Pharmaceuticals","2001","2001","NBR","Number","0","Units",,,12.4333,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPC20","Nagano","PHARMA","Pharmaceuticals","2002","2002","NBR","Number","0","Units",,,14.7524,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPC20","Nagano","PHARMA","Pharmaceuticals","2003","2003","NBR","Number","0","Units",,,11.9606,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPC20","Nagano","PHARMA","Pharmaceuticals","2004","2004","NBR","Number","0","Units",,,21,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPC20","Nagano","PHARMA","Pharmaceuticals","2005","2005","NBR","Number","0","Units",,,13.8833,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPC20","Nagano","PHARMA","Pharmaceuticals","2006","2006","NBR","Number","0","Units",,,6.1167,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPC20","Nagano","PHARMA","Pharmaceuticals","2007","2007","NBR","Number","0","Units",,,13.3155,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPC20","Nagano","PHARMA","Pharmaceuticals","2008","2008","NBR","Number","0","Units",,,13.6167,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPC20","Nagano","PHARMA","Pharmaceuticals","2009","2009","NBR","Number","0","Units",,,13.4583,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPC20","Nagano","PHARMA","Pharmaceuticals","2010","2010","NBR","Number","0","Units",,,4.6667,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPC20","Nagano","PHARMA","Pharmaceuticals","2011","2011","NBR","Number","0","Units",,,5.4917,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPC20","Nagano","PHARMA","Pharmaceuticals","2012","2012","NBR","Number","0","Units",,,2.6196,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","TOTAL","Total Patents","1998","1998","NBR","Number","0","Units",,,4.8334,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","TOTAL","Total Patents","1999","1999","NBR","Number","0","Units",,,2.5,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","TOTAL","Total Patents","2000","2000","NBR","Number","0","Units",,,2.75,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","TOTAL","Total Patents","2001","2001","NBR","Number","0","Units",,,6.7834,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","TOTAL","Total Patents","2002","2002","NBR","Number","0","Units",,,4.2262,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","TOTAL","Total Patents","2003","2003","NBR","Number","0","Units",,,2.0001,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","TOTAL","Total Patents","2004","2004","NBR","Number","0","Units",,,4.25,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","TOTAL","Total Patents","2005","2005","NBR","Number","0","Units",,,2.5832,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","TOTAL","Total Patents","2006","2006","NBR","Number","0","Units",,,3.283,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","TOTAL","Total Patents","2007","2007","NBR","Number","0","Units",,,15.8333,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","TOTAL","Total Patents","2008","2008","NBR","Number","0","Units",,,9.9999,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","TOTAL","Total Patents","2009","2009","NBR","Number","0","Units",,,2.4189,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","TOTAL","Total Patents","2010","2010","NBR","Number","0","Units",,,3.0097,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","TOTAL","Total Patents","2011","2011","NBR","Number","0","Units",,,1.6666,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","TOTAL","Total Patents","2012","2012","NBR","Number","0","Units",,,4.1693,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","BIOTECH","Biotechnology","1998","1998","NBR","Number","0","Units",,,0,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","BIOTECH","Biotechnology","1999","1999","NBR","Number","0","Units",,,0,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","BIOTECH","Biotechnology","2000","2000","NBR","Number","0","Units",,,0,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","BIOTECH","Biotechnology","2001","2001","NBR","Number","0","Units",,,1,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","BIOTECH","Biotechnology","2002","2002","NBR","Number","0","Units",,,0,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","BIOTECH","Biotechnology","2003","2003","NBR","Number","0","Units",,,0,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","BIOTECH","Biotechnology","2004","2004","NBR","Number","0","Units",,,0.2501,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","BIOTECH","Biotechnology","2005","2005","NBR","Number","0","Units",,,0,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","BIOTECH","Biotechnology","2006","2006","NBR","Number","0","Units",,,0,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","BIOTECH","Biotechnology","2007","2007","NBR","Number","0","Units",,,0,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","BIOTECH","Biotechnology","2008","2008","NBR","Number","0","Units",,,0,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","BIOTECH","Biotechnology","2009","2009","NBR","Number","0","Units",,,0.3857,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","BIOTECH","Biotechnology","2010","2010","NBR","Number","0","Units",,,0,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","BIOTECH","Biotechnology","2011","2011","NBR","Number","0","Units",,,0,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","BIOTECH","Biotechnology","2012","2012","NBR","Number","0","Units",,,0,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","ICT","ICT","1998","1998","NBR","Number","0","Units",,,0.1667,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","ICT","ICT","1999","1999","NBR","Number","0","Units",,,2.0836,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","ICT","ICT","2000","2000","NBR","Number","0","Units",,,2.0001,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","ICT","ICT","2001","2001","NBR","Number","0","Units",,,2.6166,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","ICT","ICT","2002","2002","NBR","Number","0","Units",,,1.8429,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","ICT","ICT","2003","2003","NBR","Number","0","Units",,,1.5003,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","ICT","ICT","2004","2004","NBR","Number","0","Units",,,2.7498,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","ICT","ICT","2005","2005","NBR","Number","0","Units",,,1.6665,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","ICT","ICT","2006","2006","NBR","Number","0","Units",,,1.0834,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","ICT","ICT","2007","2007","NBR","Number","0","Units",,,13.8333,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","ICT","ICT","2008","2008","NBR","Number","0","Units",,,7.5834,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","ICT","ICT","2009","2009","NBR","Number","0","Units",,,0.3333,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","ICT","ICT","2010","2010","NBR","Number","0","Units",,,1.8096,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","ICT","ICT","2011","2011","NBR","Number","0","Units",,,0,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","ICT","ICT","2012","2012","NBR","Number","0","Units",,,0.7,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","NANOTECH","Nanotechnology","1998","1998","NBR","Number","0","Units",,,0,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","NANOTECH","Nanotechnology","1999","1999","NBR","Number","0","Units",,,0,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","NANOTECH","Nanotechnology","2000","2000","NBR","Number","0","Units",,,0,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","NANOTECH","Nanotechnology","2001","2001","NBR","Number","0","Units",,,0,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","NANOTECH","Nanotechnology","2002","2002","NBR","Number","0","Units",,,0,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","NANOTECH","Nanotechnology","2003","2003","NBR","Number","0","Units",,,0,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","NANOTECH","Nanotechnology","2004","2004","NBR","Number","0","Units",,,0,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","NANOTECH","Nanotechnology","2005","2005","NBR","Number","0","Units",,,0,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","NANOTECH","Nanotechnology","2006","2006","NBR","Number","0","Units",,,1,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","NANOTECH","Nanotechnology","2007","2007","NBR","Number","0","Units",,,0,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","NANOTECH","Nanotechnology","2008","2008","NBR","Number","0","Units",,,0,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","NANOTECH","Nanotechnology","2009","2009","NBR","Number","0","Units",,,0,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","NANOTECH","Nanotechnology","2010","2010","NBR","Number","0","Units",,,0,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","NANOTECH","Nanotechnology","2011","2011","NBR","Number","0","Units",,,0,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","NANOTECH","Nanotechnology","2012","2012","NBR","Number","0","Units",,,0,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","TOTAL_SHARE","Share of region in country's total patents","1998","1998","PC","Percentage","0","Units",,,0.4121,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","TOTAL_SHARE","Share of region in country's total patents","1999","1999","PC","Percentage","0","Units",,,0.1705,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","TOTAL_SHARE","Share of region in country's total patents","2000","2000","PC","Percentage","0","Units",,,0.1913,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","TOTAL_SHARE","Share of region in country's total patents","2001","2001","PC","Percentage","0","Units",,,0.4798,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","TOTAL_SHARE","Share of region in country's total patents","2002","2002","PC","Percentage","0","Units",,,0.3266,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","TOTAL_SHARE","Share of region in country's total patents","2003","2003","PC","Percentage","0","Units",,,0.1544,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","TOTAL_SHARE","Share of region in country's total patents","2004","2004","PC","Percentage","0","Units",,,0.3019,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","TOTAL_SHARE","Share of region in country's total patents","2005","2005","PC","Percentage","0","Units",,,0.1932,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","TOTAL_SHARE","Share of region in country's total patents","2006","2006","PC","Percentage","0","Units",,,0.2413,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","TOTAL_SHARE","Share of region in country's total patents","2007","2007","PC","Percentage","0","Units",,,1.2271,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","TOTAL_SHARE","Share of region in country's total patents","2008","2008","PC","Percentage","0","Units",,,0.786,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","TOTAL_SHARE","Share of region in country's total patents","2009","2009","PC","Percentage","0","Units",,,0.184,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","TOTAL_SHARE","Share of region in country's total patents","2010","2010","PC","Percentage","0","Units",,,0.2162,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","TOTAL_SHARE","Share of region in country's total patents","2011","2011","PC","Percentage","0","Units",,,0.1241,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","TOTAL_SHARE","Share of region in country's total patents","2012","2012","PC","Percentage","0","Units",,,0.2556,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","MEDICAL","Medical technology","1998","1998","NBR","Number","0","Units",,,0,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","MEDICAL","Medical technology","1999","1999","NBR","Number","0","Units",,,0.5,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","MEDICAL","Medical technology","2000","2000","NBR","Number","0","Units",,,0,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","MEDICAL","Medical technology","2001","2001","NBR","Number","0","Units",,,0,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","MEDICAL","Medical technology","2002","2002","NBR","Number","0","Units",,,0,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","MEDICAL","Medical technology","2003","2003","NBR","Number","0","Units",,,0,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","MEDICAL","Medical technology","2004","2004","NBR","Number","0","Units",,,0,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","MEDICAL","Medical technology","2005","2005","NBR","Number","0","Units",,,0,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","MEDICAL","Medical technology","2006","2006","NBR","Number","0","Units",,,0,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","MEDICAL","Medical technology","2007","2007","NBR","Number","0","Units",,,0,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","MEDICAL","Medical technology","2008","2008","NBR","Number","0","Units",,,0,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","MEDICAL","Medical technology","2009","2009","NBR","Number","0","Units",,,1,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","MEDICAL","Medical technology","2010","2010","NBR","Number","0","Units",,,0,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","MEDICAL","Medical technology","2011","2011","NBR","Number","0","Units",,,0,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","MEDICAL","Medical technology","2012","2012","NBR","Number","0","Units",,,0.25,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","PHARMA","Pharmaceuticals","1998","1998","NBR","Number","0","Units",,,0,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","PHARMA","Pharmaceuticals","1999","1999","NBR","Number","0","Units",,,0,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","PHARMA","Pharmaceuticals","2000","2000","NBR","Number","0","Units",,,0,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","PHARMA","Pharmaceuticals","2001","2001","NBR","Number","0","Units",,,0,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","PHARMA","Pharmaceuticals","2002","2002","NBR","Number","0","Units",,,0,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","PHARMA","Pharmaceuticals","2003","2003","NBR","Number","0","Units",,,0,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","PHARMA","Pharmaceuticals","2004","2004","NBR","Number","0","Units",,,0.2501,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","PHARMA","Pharmaceuticals","2005","2005","NBR","Number","0","Units",,,0,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","PHARMA","Pharmaceuticals","2006","2006","NBR","Number","0","Units",,,1,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","PHARMA","Pharmaceuticals","2007","2007","NBR","Number","0","Units",,,0,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","PHARMA","Pharmaceuticals","2008","2008","NBR","Number","0","Units",,,0,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","PHARMA","Pharmaceuticals","2009","2009","NBR","Number","0","Units",,,0.3857,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","PHARMA","Pharmaceuticals","2010","2010","NBR","Number","0","Units",,,0.3334,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","PHARMA","Pharmaceuticals","2011","2011","NBR","Number","0","Units",,,0,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","FIZZZ","Not classified","PHARMA","Pharmaceuticals","2012","2012","NBR","Number","0","Units",,,0,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","TOTAL","Total Patents","1998","1998","NBR","Number","0","Units",,,2.6167,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","TOTAL","Total Patents","1999","1999","NBR","Number","0","Units",,,1.3333,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","TOTAL","Total Patents","2000","2000","NBR","Number","0","Units",,,5.5,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","TOTAL","Total Patents","2001","2001","NBR","Number","0","Units",,,3.0667,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","TOTAL","Total Patents","2002","2002","NBR","Number","0","Units",,,3.9583,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","TOTAL","Total Patents","2003","2003","NBR","Number","0","Units",,,3.881,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","TOTAL","Total Patents","2004","2004","NBR","Number","0","Units",,,1.4762,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","TOTAL","Total Patents","2005","2005","NBR","Number","0","Units",,,3.9524,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","TOTAL","Total Patents","2006","2006","NBR","Number","0","Units",,,5.5,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","TOTAL","Total Patents","2007","2007","NBR","Number","0","Units",,,1,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","TOTAL","Total Patents","2008","2008","NBR","Number","0","Units",,,1.6167,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","TOTAL","Total Patents","2009","2009","NBR","Number","0","Units",,,3.75,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","TOTAL","Total Patents","2010","2010","NBR","Number","0","Units",,,1.5333,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","TOTAL","Total Patents","2011","2011","NBR","Number","0","Units",,,1.3333,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","TOTAL","Total Patents","2012","2012","NBR","Number","0","Units",,,11.3512,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","BIOTECH","Biotechnology","1998","1998","NBR","Number","0","Units",,,0.5,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","BIOTECH","Biotechnology","1999","1999","NBR","Number","0","Units",,,0.3333,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","BIOTECH","Biotechnology","2000","2000","NBR","Number","0","Units",,,0.3333,,
"EPO_A","Patent applications to the EPO","INVENTORS","Inventor(s)'s country(ies) of residence","JPJ47","Okinawa","BIOTECH","Biotechnology","2001","2001","NBR","Number","0","Units",,,1,,
